Frame,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12
44,0.030606617647058822,0.014767156862745098,0.5383884803921568,2.7637254901960784,29.611917892156864,59.84485294117647,0.0006433823529411765,0.0,0.0,0.27123161764705883,1.4310968137254902,11.688970588235295
45,0.02815563725490196,0.15333946078431374,0.5822916666666667,5.571997549019608,15.351439950980392,53.734129901960785,0.0006433823529411765,0.02297794117647059,0.0,0.5041360294117647,1.2614583333333333,16.940962009803922
46,0.04197303921568627,0.02264093137254902,1.4182904411764705,9.043106617647059,29.858792892156863,86.5140318627451,0.0006433823529411765,0.00196078431372549,0.06148897058823529,2.4669117647058822,1.2674019607843137,17.940379901960785
47,0.025183823529411765,0.01170343137254902,1.2019607843137254,4.8621936274509805,34.84276960784314,82.33967524509804,0.0006433823529411765,0.00196078431372549,0.7907475490196079,0.8153799019607844,5.153216911764706,26.34518995098039
48,0.025183823529411765,0.03547794117647059,3.7396139705882354,4.609742647058823,36.30131740196079,78.7265012254902,0.0006433823529411765,0.012622549019607843,1.0629595588235294,0.044699754901960785,5.215962009803921,15.274448529411766
49,0.025183823529411765,0.43268995098039215,4.499724264705883,3.192064950980392,25.596109068627452,68.70061274509804,0.0006433823529411765,0.8226102941176471,1.6722732843137256,0.019240196078431374,0.8275735294117647,13.601348039215686
50,0.20594362745098038,0.328125,2.4252757352941177,2.5505514705882355,23.11982230392157,58.99788602941177,0.0006433823529411765,2.1185049019607844,0.34589460784313725,0.01881127450980392,1.0947916666666666,15.892585784313725
51,2.0797794117647057,4.425643382352941,1.7455269607843138,2.483547794117647,28.07095588235294,73.52450980392157,0.08651960784313725,0.7329350490196078,0.3581495098039216,0.18213848039215685,2.185079656862745,15.38186274509804
52,1.0514399509803922,0.8764705882352941,0.9411764705882353,3.657720588235294,29.20701593137255,64.30180759803922,0.007873774509803921,0.20873161764705883,0.6706188725490196,0.021629901960784313,2.3278186274509802,10.458854166666667
53,0.10677083333333333,0.32833946078431375,1.4879901960784314,3.3306678921568627,16.62827818627451,37.068964460784315,0.007873774509803921,0.37919730392156864,0.10021446078431373,0.021629901960784313,1.9471200980392156,8.52202818627451
54,0.4306372549019608,1.5466911764705882,2.703982843137255,2.1965073529411763,25.435294117647057,55.975827205882354,0.007873774509803921,0.6873774509803922,0.06890318627450981,0.021629901960784313,2.214583333333333,13.383670343137254
55,2.837408088235294,2.7261335784313725,1.7670649509803922,1.6159007352941177,9.532414215686275,49.55962009803922,0.007873774509803921,0.20318627450980392,0.06890318627450981,0.021629901960784313,3.615104166666667,15.696599264705883
56,1.303033088235294,2.2105085784313725,2.62953431372549,4.220741421568627,8.07359068627451,57.32732843137255,0.18915441176470588,0.22098651960784313,0.08060661764705883,0.030667892156862744,2.4491115196078432,15.451991421568627
57,0.5640318627450981,1.181985294117647,0.7889093137254902,1.8546875,3.3033700980392156,40.32303921568627,0.0352328431372549,0.12643995098039215,0.11158088235294118,0.5262254901960784,2.843167892156863,9.245343137254903
58,1.667248774509804,2.5678002450980393,0.3709252450980392,2.005422794117647,4.875949754901961,49.41436887254902,0.09123774509803921,0.0732843137254902,0.031924019607843135,2.0691789215686276,2.2253063725490194,9.791911764705882
59,1.4134497549019607,2.0485294117647057,4.1143688725490195,1.406985294117647,7.006127450980392,49.738449754901964,0.043627450980392155,0.06813725490196078,0.5774509803921568,3.827512254901961,1.4697303921568627,12.049479166666666
60,0.1401654411764706,0.7954963235294118,0.91875,1.16875,11.797273284313725,45.277512254901964,0.043627450980392155,4.386734068627451,2.172457107843137,1.3112438725490196,0.747610294117647,5.425888480392157
61,1.6046875,1.502297794117647,0.3214460784313726,0.13762254901960785,16.964767156862745,45.56142769607843,0.03897058823529412,0.05223651960784314,0.1230392156862745,0.09549632352941176,0.34041053921568626,6.838694852941177
62,2.9832414215686276,1.124203431372549,1.4311274509803922,0.5794117647058824,18.62613357843137,52.908547794117645,0.18005514705882353,0.37545955882352944,0.07751225490196079,0.0666360294117647,0.17120098039215687,12.862867647058824
63,0.746078431372549,2.605545343137255,1.817310049019608,1.645251225490196,15.475091911764705,54.406311274509804,0.018995098039215685,0.04877450980392157,0.06966911764705883,0.03912377450980392,0.2604166666666667,9.098468137254901
64,1.199234068627451,1.3546875,0.5995098039215686,1.496047794117647,18.65036764705882,63.95174632352941,0.018995098039215685,0.05125612745098039,0.057322303921568625,0.03912377450980392,0.1526654411764706,5.696047794117647
65,1.9355392156862745,0.34972426470588236,0.18412990196078433,8.919332107843138,17.951348039215688,68.4266544117647,0.018995098039215685,0.05125612745098039,0.057322303921568625,0.03912377450980392,0.09292279411764706,8.321966911764706
66,0.02662377450980392,0.026011029411764707,1.1173713235294118,12.98422181372549,22.807751225490197,70.76636029411765,0.018995098039215685,0.05125612745098039,0.057322303921568625,0.03912377450980392,0.25713848039215687,15.215778186274509
67,0.02662377450980392,0.026011029411764707,1.0178002450980392,11.686305147058823,14.209895833333333,72.73250612745097,0.018995098039215685,0.05125612745098039,0.057322303921568625,0.03912377450980392,0.21433823529411763,8.528125
68,0.02662377450980392,0.25649509803921566,4.092126225490196,17.278890931372548,16.656464460784314,69.70738357843138,0.018995098039215685,0.04099264705882353,0.04387254901960784,0.03651960784313726,0.5747549019607843,8.636213235294118
69,0.02662377450980392,2.925796568627451,7.52530637254902,12.861642156862745,20.43247549019608,85.80064338235294,0.018995098039215685,0.04099264705882353,0.04387254901960784,0.18884803921568627,4.207475490196078,6.023498774509804
70,3.0944852941176473,6.756770833333333,5.893351715686275,10.815349264705882,12.838112745098039,78.77889093137254,0.018995098039215685,0.04099264705882353,0.04387254901960784,0.20015318627450981,3.345496323529412,7.7497855392156865
71,0.5407475490196079,4.2719362745098035,7.380330882352941,14.746476715686274,14.567738970588236,72.82732843137255,0.018995098039215685,0.04099264705882353,0.04387254901960784,0.8425857843137254,1.749264705882353,6.643075980392157
72,0.5282169117647059,3.7035539215686275,8.993535539215687,18.397242647058825,9.971354166666666,81.17585784313725,0.018995098039215685,0.037316176470588235,0.04252450980392157,0.09923406862745097,0.8823223039215686,13.11204044117647
73,0.5627757352941176,3.2931372549019606,10.822120098039216,15.020343137254901,9.665563725490196,78.17714460784313,0.018995098039215685,0.037316176470588235,0.04252450980392157,0.05324754901960784,0.31032475490196076,13.432935049019608
74,2.9857230392156864,8.279289215686275,7.455912990196079,16.780238970588236,11.165441176470589,73.44001225490196,0.018995098039215685,0.037316176470588235,0.04252450980392157,0.04981617647058824,0.11583946078431373,8.76703431372549
75,2.9565257352941177,7.602022058823529,7.4724264705882355,12.094883578431373,16.62270220588235,85.99672181372549,0.018995098039215685,0.037316176470588235,0.04252450980392157,0.04739583333333333,0.14227941176470588,5.459466911764705
76,2.329595588235294,7.432567401960784,9.477450980392156,10.646660539215686,9.092769607843136,72.09509803921569,0.018995098039215685,0.037316176470588235,0.04252450980392157,0.04739583333333333,0.11724877450980392,5.8886948529411764
77,2.8824448529411764,8.497242647058824,7.858976715686275,10.547610294117646,10.098039215686274,83.2045036764706,0.018995098039215685,0.035324754901960784,0.04252450980392157,0.0508578431372549,0.06537990196078432,5.255974264705882
78,3.219025735294118,8.331495098039216,7.072579656862745,9.796660539215686,10.368658088235295,84.63075980392156,0.018995098039215685,0.035324754901960784,0.04252450980392157,0.0508578431372549,0.09301470588235294,6.866727941176471
79,5.821476715686274,8.825245098039217,5.160294117647059,6.297426470588236,14.235600490196079,74.90076593137255,0.018995098039215685,0.035324754901960784,0.04252450980392157,0.0508578431372549,0.4728247549019608,10.568566176470588
80,3.7394301470588234,4.827359068627451,6.250674019607843,11.849724264705882,17.593811274509804,89.3530943627451,0.020128676470588237,0.039736519607843135,0.040625,0.04739583333333333,0.5600490196078431,11.836397058823529
81,3.6025735294117647,4.7488970588235295,5.554350490196079,12.398805147058823,22.048529411764704,104.37585784313725,0.019638480392156862,0.03655024509803922,0.03474264705882353,0.04607843137254902,0.43817401960784313,10.15094975490196
82,2.077542892156863,4.1734375,6.264185049019608,8.190992647058824,21.382904411764706,102.72555147058823,0.020373774509803922,0.03655024509803922,0.03474264705882353,0.045098039215686274,0.36734068627450983,9.389859068627452
83,1.9908088235294117,2.389093137254902,3.761029411764706,8.398958333333333,16.169424019607842,85.84828431372549,0.020373774509803922,0.03655024509803922,0.03474264705882353,0.045098039215686274,0.11060049019607843,7.093841911764706
84,2.4902879901960784,2.2575980392156865,2.820925245098039,4.501439950980392,14.433026960784314,87.38719362745098,0.020373774509803922,0.03655024509803922,0.03425245098039216,0.04852941176470588,0.10177696078431372,6.306924019607843
85,0.23183210784313726,2.6548406862745098,4.292861519607843,11.329564950980393,18.140349264705883,87.46102941176471,0.020373774509803922,0.03655024509803922,0.03455882352941177,0.04852941176470588,0.10582107843137255,11.039307598039215
86,0.5809129901960784,8.84561887254902,7.876011029411765,20.08327205882353,31.221476715686276,102.57478553921568,0.020373774509803922,0.03655024509803922,0.03455882352941177,0.04852941176470588,0.12291666666666666,14.045526960784313
87,2.606893382352941,5.7296875,4.930667892156863,18.346354166666668,25.117279411764706,88.79445465686274,0.020373774509803922,0.03655024509803922,0.03455882352941177,0.05949754901960784,0.23131127450980393,12.849877450980392
88,1.1299938725490195,1.4370098039215686,5.029411764705882,14.746507352941176,20.81706495098039,85.67904411764705,0.020373774509803922,0.031004901960784315,0.0342218137254902,0.268780637254902,0.42490808823529413,13.389859068627452
89,4.969944852941176,4.382077205882353,8.628370098039216,18.08026960784314,23.684344362745097,92.38020833333333,0.020373774509803922,0.031004901960784315,0.24739583333333334,0.6639705882352941,0.7510110294117647,13.793688725490195
90,8.332598039215686,6.247794117647059,7.629074754901961,13.299356617647058,35.99007352941177,102.33728553921569,0.020373774509803922,0.030974264705882354,2.8306985294117646,0.17190563725490196,1.1737745098039216,12.731617647058824
91,3.2049632352941178,0.7090073529411764,6.484742647058823,8.662837009803921,27.066911764705882,86.9483455882353,6.127450980392157e-05,0.015349264705882352,0.3390625,0.0031862745098039215,0.35949754901960784,9.82625612745098
92,14.218259803921569,3.2738357843137256,9.314001225490196,11.917677696078432,33.54028799019608,83.89908088235295,6.127450980392157e-05,0.0006127450980392157,0.017310049019607844,0.047518382352941174,1.1178002450980393,10.856311274509803
93,3.9614889705882352,2.2299632352941177,26.956985294117647,17.450888480392155,54.44280024509804,107.73719362745098,6.127450980392157e-05,0.0006127450980392157,0.07049632352941176,0.2083639705882353,3.5263480392156863,11.927604166666667
94,3.855759803921569,0.8803921568627451,12.962745098039216,11.293075980392157,41.56914828431373,77.65349264705883,6.127450980392157e-05,0.0006127450980392157,0.026470588235294117,0.23743872549019607,0.795373774509804,9.214920343137255
95,1.043014705882353,1.7870404411764707,11.602696078431373,7.310753676470588,56.17129289215686,79.6861213235294,6.127450980392157e-05,0.03998161764705882,0.026041666666666668,0.34623161764705884,2.648406862745098,10.521017156862746
96,0.05186887254901961,1.9277573529411764,3.444424019607843,5.6296875,45.68762254901961,53.1609068627451,6.127450980392157e-05,0.21902573529411765,0.029503676470588235,0.23792892156862744,1.0454044117647059,9.655147058823529
97,0.08964460784313726,2.056495098039216,13.820588235294117,4.465012254901961,25.837254901960783,45.93161764705882,0.2333639705882353,0.17772671568627452,0.1457107843137255,0.2551470588235294,1.032873774509804,9.271109068627451
98,0.0646139705882353,2.4238357843137255,5.686825980392157,5.577083333333333,20.993167892156862,64.42248774509804,1.0585171568627452,0.2138174019607843,0.13287377450980392,0.2725796568627451,1.5366115196078431,12.254411764705882
99,0.2219362745098039,11.549754901960783,11.085723039215686,19.917279411764707,31.89485294117647,64.11599264705882,0.7735600490196078,1.0322303921568627,0.31896446078431373,2.127389705882353,3.2718137254901962,12.105024509803922
100,2.2991115196078433,14.44515931372549,13.79077818627451,17.582598039215686,32.595894607843135,75.35165441176471,1.3134497549019608,1.664797794117647,0.35775122549019606,1.199234068627451,2.313143382352941,20.222702205882353
101,11.658057598039216,5.285110294117647,13.537959558823529,11.371017156862745,21.39077818627451,52.666850490196076,0.3235294117647059,0.4178002450980392,0.30860906862745097,0.8435661764705882,3.2074448529411765,20.278247549019607
102,1.2573529411764706,4.5421875,10.327083333333333,14.295067401960784,17.132567401960785,50.88685661764706,0.2951593137254902,0.18143382352941176,0.3782781862745098,1.550796568627451,3.309375,17.983455882352942
103,0.427328431372549,10.545220588235294,20.075367647058822,18.871476715686274,15.824509803921568,58.579932598039214,0.3117953431372549,0.19898897058823528,2.109957107843137,2.5471813725490198,5.291268382352941,24.509650735294116
104,0.1400735294117647,1.608609068627451,4.505545343137255,2.777389705882353,26.106648284313724,63.704779411764704,0.40490196078431373,0.8137561274509804,1.2765318627450981,1.2919117647058824,10.70719975490196,31.397702205882354
105,4.424816176470588,11.86703431372549,7.954319852941176,3.228308823529412,21.911795343137253,64.97910539215687,5.0431985294117645,8.894025735294118,4.628799019607843,3.509283088235294,25.286703431372548,32.22702205882353
106,2.4439338235294117,9.01734068627451,6.081617647058824,6.874203431372549,21.239031862745097,68.57052696078432,0.6269607843137255,0.9113970588235294,1.2895833333333333,4.017830882352941,24.433946078431372,22.22202818627451
107,1.3275122549019607,9.508578431372548,8.813357843137254,10.759926470588235,20.75361519607843,63.43161764705882,0.203125,0.4166360294117647,1.5794117647058823,6.223498774509804,10.255545343137255,16.547457107843137
108,2.6387561274509803,3.119485294117647,2.90015318627451,3.4662377450980393,11.520894607843138,60.20716911764706,0.09175857843137254,0.6910232843137255,0.2027267156862745,0.9847120098039216,8.120373774509805,19.485202205882352
109,10.655698529411765,14.923958333333333,9.212040441176471,0.8190257352941176,8.991023284313725,59.85814950980392,0.5344975490196079,0.11525735294117648,0.3807904411764706,0.7988357843137255,11.295557598039215,20.39188112745098
110,4.571446078431372,26.94856004901961,5.224264705882353,3.298682598039216,25.923958333333335,80.37928921568627,0.02153799019607843,0.04779411764705882,0.582843137254902,5.106372549019608,15.341513480392157,22.34748774509804
111,1.2742647058823529,8.786825980392157,9.720036764705883,13.024632352941177,27.449172794117647,67.98455882352941,0.02153799019607843,0.5358762254901961,1.4626838235294117,2.1651960784313724,9.030116421568627,20.99433210784314
112,6.699785539215687,8.618535539215687,4.416207107843137,21.310079656862744,18.566850490196078,55.44816176470588,0.09332107843137255,0.19497549019607843,0.26277573529411763,0.9990502450980392,7.752941176470588,23.586151960784314
113,3.4465379901960786,2.835324754901961,2.446078431372549,10.716421568627451,14.993627450980393,43.92763480392157,0.3292279411764706,0.16528799019607843,0.08498774509803922,0.5795036764705882,15.16326593137255,22.672916666666666
114,3.091390931372549,1.3326593137254903,1.8986213235294118,5.761672794117647,13.900122549019608,32.46124387254902,0.10199142156862745,0.03912377450980392,0.054932598039215685,0.142953431372549,6.424785539215686,10.130698529411765
115,3.086519607843137,3.1546875,6.202818627450981,16.142003676470587,23.39889705882353,41.46461397058823,0.035784313725490194,0.03912377450980392,0.05321691176470588,0.2905330882352941,7.802205882352941,11.159037990196078
116,0.815655637254902,1.0998161764705883,8.277144607843137,21.318504901960786,30.047855392156862,47.646446078431374,0.035784313725490194,0.03912377450980392,0.05321691176470588,0.6706188725490196,21.822702205882354,27.12359068627451
117,0.22950367647058822,2.4925857843137256,9.959742647058823,9.61032475490196,41.651072303921566,55.00027573529412,0.02665441176470588,0.03272058823529412,0.07089460784313725,1.2310968137254903,25.316789215686274,26.413082107843138
118,0.40814950980392156,5.25297181372549,32.576470588235296,18.822702205882354,47.218811274509804,64.5125919117647,0.02665441176470588,0.03272058823529412,0.2611825980392157,0.9396446078431373,30.31017156862745,40.11357230392157
119,0.13841911764705883,4.706035539215686,25.70903799019608,14.859436274509804,80.65232843137255,60.32735906862745,0.02665441176470588,0.03272058823529412,0.35174632352941176,1.074234068627451,16.870863970588236,20.14733455882353
120,0.16920955882352942,10.726746323529412,22.38918504901961,7.54500612745098,45.890226715686275,54.75382965686274,0.035876225490196076,0.3240808823529412,0.1988970588235294,0.8272671568627451,17.22922794117647,18.990533088235296
121,0.2665747549019608,10.957169117647059,25.646783088235296,9.841666666666667,62.469485294117646,54.72858455882353,0.22763480392156862,0.05747549019607843,0.07794117647058824,2.5011029411764705,15.082444852941176,18.637408088235293
122,6.795036764705882,19.421936274509804,22.24411764705882,8.751746323529412,69.0951286764706,49.56522671568627,0.35208333333333336,0.1609375,0.06838235294117648,4.455575980392157,24.781004901960785,21.063848039215685
123,3.8699142156862747,16.647426470588236,17.258333333333333,8.175061274509805,55.96397058823529,49.796936274509804,0.35208333333333336,0.14448529411764705,0.20217524509803922,3.7663602941176473,16.44515931372549,20.74981617647059
124,5.174080882352941,12.94825367647059,5.296599264705883,9.199264705882353,50.907444852941175,42.339338235294115,0.11188725490196079,0.8969975490196078,0.7666053921568627,5.752236519607843,25.01792279411765,19.47294730392157
125,4.063020833333334,14.473988970588236,12.133394607843137,12.782628676470589,47.32478553921569,26.617769607843137,0.06758578431372549,0.04727328431372549,1.094638480392157,7.326991421568628,40.979350490196076,20.24886642156863
126,3.546844362745098,9.397947303921569,3.9458026960784314,5.948223039215686,23.21746323529412,14.799203431372549,0.028676470588235293,0.17435661764705881,0.3913296568627451,3.3591911764705884,10.052267156862746,6.542401960784313
127,12.779963235294117,20.72784926470588,2.969577205882353,9.825582107843138,30.321384803921568,26.02233455882353,0.062224264705882354,0.07735906862745098,0.22496936274509804,4.473039215686274,14.766881127450981,16.341207107843136
128,22.37123161764706,10.462469362745098,10.352941176470589,29.93293504901961,41.295833333333334,34.270496323529414,0.24114583333333334,0.0586703431372549,0.43851102941176473,10.246384803921568,30.260171568627452,24.043964460784313
129,17.74770220588235,14.891053921568627,23.48158700980392,51.42009803921569,60.63851102941177,34.48995098039216,0.032475490196078434,0.6034007352941176,1.403247549019608,30.153829656862744,69.70922181372549,48.14393382352941
130,9.03017769607843,17.40042892156863,29.609160539215686,35.34132965686275,44.21703431372549,30.939950980392158,0.3457107843137255,1.1944852941176471,3.1934742647058822,9.918014705882353,33.01323529411765,24.648161764705883
131,18.383088235294117,35.34736519607843,38.24518995098039,33.35986519607843,44.08930759803921,29.528890931372548,0.045098039215686274,0.646109068627451,1.1699754901960784,5.297181372549019,30.21014093137255,24.931801470588237
132,9.038235294117648,7.475520833333333,27.296660539215686,32.19307598039216,33.2594056372549,23.30579044117647,0.04938725490196078,1.107843137254902,2.620373774509804,4.499234068627451,32.15818014705882,14.111029411764706
133,1.9647365196078432,9.740226715686275,34.048223039215685,28.68452818627451,29.281985294117646,17.228400735294116,0.0366421568627451,0.3669117647058823,0.8512254901960784,8.380208333333334,29.099019607843136,9.050367647058824
134,4.6634191176470585,17.010202205882354,44.20710784313726,41.061764705882354,38.26161151960784,25.714767156862745,0.18838848039215686,0.27395833333333336,0.4117647058823529,3.290808823529412,25.321200980392156,13.878308823529412
135,1.1121323529411764,6.45750612745098,13.234865196078431,13.436213235294117,23.102941176470587,27.701072303921567,0.2243872549019608,0.13238357843137255,0.06014093137254902,4.167616421568628,19.21375612745098,12.175122549019608
136,0.9116115196078431,7.298039215686274,12.78970588235294,12.532506127450981,14.26669730392157,14.312714460784314,0.06816789215686274,0.11308210784313726,0.10303308823529411,5.027787990196078,14.33391544117647,8.225091911764705
